"2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
0,0,0,0,0,0,0,0,0,0,0,6,22,17,21
0,0,0,0,0,0,0,0,0,0,0,11,24,25,41
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3,23,17,0
0,0,0,0,0,0,0,0,0,0,0,10,4,7,10
0,0,0,0,0,0,0,0,0,0,0,3,18,9,18
0,0,0,0,0,0,0,0,0,0,0,6,7,2,1
0,0,0,0,0,0,0,0,0,0,0,1,22,20,3
0,0,0,0,0,0,0,0,0,0,0,2,23,19,29
0,0,0,0,0,0,0,0,0,0,0,5,19,16,0
0,0,0,0,0,0,0,0,0,0,0,3,5,14,12
0,0,0,0,0,0,0,0,0,0,0,9,11,2,2
0,0,0,0,0,0,0,0,0,0,0,4,15,18,16
0,0,0,0,0,0,0,0,0,0,0,2,10,1,0
0,0,0,0,0,0,0,0,0,0,0,1,7,8,6
0,0,0,0,0,0,0,0,0,0,0,4,13,13,8
0,0,0,0,0,0,0,0,0,0,0,7,6,16,13
0,0,0,0,0,0,0,0,0,0,0,8,25,4,21
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0,5,5,5,2
0,0,0,0,0,0,0,0,0,0,0,4,10,2,3
0,0,0,0,0,0,0,0,0,0,0,10,12,1,6
0,0,0,0,0,0,0,0,0,0,0,14,7,18,1
0,0,0,0,0,0,0,0,0,0,0,3,14,19,18
0,0,0,0,0,0,0,0,0,0,0,4,10,19,10
0,0,0,0,0,0,0,0,0,0,0,2,13,3,6
0,0,0,0,0,0,0,0,0,0,0,5,19,18,13
0,0,0,0,0,0,0,0,0,0,0,1,0,5,16
0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
0,0,0,0,0,0,0,0,0,0,0,0,6,7,10
0,0,0,0,0,0,0,0,0,0,0,0,6,8,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,12,11
0,0,0,0,0,0,0,0,0,0,0,0,7,8,5
0,0,0,0,0,0,0,0,0,0,0,0,6,18,0
0,0,0,0,0,0,0,0,0,0,0,0,1,12,9
0,0,0,0,0,0,0,0,0,0,0,0,10,20,0
0,0,0,0,0,0,0,0,0,0,0,0,5,10,9
0,0,0,0,0,0,0,0,0,0,0,0,5,10,2
0,0,0,0,0,0,0,0,0,0,0,0,4,5,12
0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,3,12,8
0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
0,0,0,0,0,0,0,0,0,0,0,0,9,8,18
0,0,0,0,0,0,0,0,0,0,0,0,6,16,24
0,0,0,0,0,0,0,0,0,0,0,0,1,13,13
0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
0,0,0,0,0,0,0,0,0,0,0,0,9,4,9
0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
0,0,0,0,0,0,0,0,0,0,0,0,1,6,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,3,0
0,0,0,0,0,0,0,0,0,0,0,0,10,12,8
0,0,0,0,0,0,0,0,0,0,0,0,5,13,12
0,0,0,0,0,0,0,0,0,0,0,0,9,14,9
0,0,0,0,0,0,0,0,0,0,0,0,1,9,8
0,0,0,0,0,0,0,0,0,0,0,0,2,2,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,5,3
0,0,0,0,0,0,0,0,0,0,0,0,5,8,7
0,0,0,0,0,0,0,0,0,0,0,0,3,15,13
0,0,0,0,0,0,0,0,0,0,0,0,6,7,1
0,0,0,0,0,0,0,0,0,0,0,0,4,7,9
0,0,0,0,0,0,0,0,0,0,0,0,8,11,16
0,0,0,0,0,0,0,0,0,0,0,0,3,10,9
0,0,0,0,0,0,0,0,0,0,0,0,3,5,22
0,0,0,0,0,0,0,0,0,0,0,0,4,3,17
0,0,0,0,0,0,0,0,0,0,0,0,5,11,16
0,0,0,0,0,0,0,0,0,0,0,0,6,10,17
0,0,0,0,0,0,0,0,0,0,0,0,13,22,13
0,0,0,0,0,0,0,0,0,0,0,0,10,12,6
0,0,0,0,0,0,0,0,0,0,0,0,8,13,6
0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
0,0,0,0,0,0,0,0,0,0,0,0,6,15,8
0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,2,9,14
0,0,0,0,0,0,0,0,0,0,0,0,10,6,11
0,0,0,0,0,0,0,0,0,0,0,0,5,6,6
0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
0,0,0,0,0,0,0,0,0,0,0,0,11,21,28
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,7,28,31
0,0,0,0,0,0,0,0,0,0,0,0,5,20,15
0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,19
0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
0,0,0,0,0,0,0,0,0,0,0,0,0,5,33
0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
0,0,0,0,0,0,0,0,0,0,0,0,0,9,17
0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,6,14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,5,16
0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,4,37
0,0,0,0,0,0,0,0,0,0,0,0,0,2,29
0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,2,37
0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,3,13
0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
0,0,0,0,0,0,0,0,0,0,0,0,0,6,14
0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
0,0,0,0,0,0,0,0,0,0,0,0,0,3,13
0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,3,16
0,0,0,0,0,0,0,0,0,0,0,0,0,8,19
0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
0,0,0,0,0,0,0,0,0,0,0,0,0,3,14
0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
0,0,0,0,0,0,0,0,0,0,0,0,0,2,34
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
0,0,0,0,0,0,0,0,0,0,0,0,0,2,17
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,17
0,0,0,0,0,0,0,0,0,0,0,0,0,4,21
0,0,0,0,0,0,0,0,0,0,0,0,0,4,16
0,0,0,0,0,0,0,0,0,0,0,0,0,2,17
0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
